# y+ ()         
# Time          	patch           	min             	max             	average         
11.095          	airfoil	2.83277270e-04	2.41633112e-02	1.10162006e-02
11.1            	airfoil	2.83467408e-04	2.41633249e-02	1.10162034e-02
11.105          	airfoil	2.83658125e-04	2.41633384e-02	1.10162062e-02
11.11           	airfoil	2.83849419e-04	2.41633520e-02	1.10162089e-02
11.115          	airfoil	2.84041285e-04	2.41633654e-02	1.10162115e-02
11.12           	airfoil	2.84233718e-04	2.41633788e-02	1.10162140e-02
11.125          	airfoil	2.84426720e-04	2.41633921e-02	1.10162165e-02
11.13           	airfoil	2.84620258e-04	2.41634053e-02	1.10162190e-02
11.135          	airfoil	2.84814320e-04	2.41634184e-02	1.10162213e-02
11.14           	airfoil	2.85008859e-04	2.41634315e-02	1.10162237e-02
11.145          	airfoil	2.85203824e-04	2.41634444e-02	1.10162259e-02
11.15           	airfoil	2.85399156e-04	2.41634574e-02	1.10162281e-02
11.155          	airfoil	2.85596183e-04	2.41634702e-02	1.10162303e-02
11.16           	airfoil	2.85794600e-04	2.41634829e-02	1.10162324e-02
11.165          	airfoil	2.85994367e-04	2.41634952e-02	1.10162344e-02
11.17           	airfoil	2.86194923e-04	2.41635069e-02	1.10162364e-02
11.175          	airfoil	2.86394783e-04	2.41635178e-02	1.10162383e-02
11.18           	airfoil	2.86593692e-04	2.41635277e-02	1.10162400e-02
11.185          	airfoil	2.86787820e-04	2.41635365e-02	1.10162415e-02
11.19           	airfoil	2.86972461e-04	2.41635440e-02	1.10162430e-02
11.195          	airfoil	2.87145750e-04	2.41635503e-02	1.10162442e-02
11.2            	airfoil	2.87302962e-04	2.41635552e-02	1.10162454e-02
11.205          	airfoil	2.87440189e-04	2.41635587e-02	1.10162464e-02
11.21           	airfoil	2.87554556e-04	2.41635610e-02	1.10162474e-02
11.215          	airfoil	2.87644094e-04	2.41635619e-02	1.10162483e-02
11.22           	airfoil	2.87707941e-04	2.41635616e-02	1.10162493e-02
11.225          	airfoil	2.87746047e-04	2.41635602e-02	1.10162503e-02
11.23           	airfoil	2.87759216e-04	2.41635578e-02	1.10162514e-02
11.235          	airfoil	2.87748954e-04	2.41635546e-02	1.10162526e-02
11.24           	airfoil	2.87717351e-04	2.41635507e-02	1.10162539e-02
11.245          	airfoil	2.87666935e-04	2.41635463e-02	1.10162555e-02
11.25           	airfoil	2.87600532e-04	2.41635416e-02	1.10162573e-02
11.255          	airfoil	2.87521124e-04	2.41635367e-02	1.10162593e-02
11.26           	airfoil	2.87431725e-04	2.41635318e-02	1.10162615e-02
11.265          	airfoil	2.87335271e-04	2.41635270e-02	1.10162640e-02
11.27           	airfoil	2.87234545e-04	2.41635225e-02	1.10162667e-02
11.275          	airfoil	2.87132111e-04	2.41635183e-02	1.10162697e-02
11.28           	airfoil	2.87030271e-04	2.41635146e-02	1.10162729e-02
11.285          	airfoil	2.86931026e-04	2.41635113e-02	1.10162763e-02
11.29           	airfoil	2.86836079e-04	2.41635085e-02	1.10162799e-02
11.295          	airfoil	2.86746826e-04	2.41635064e-02	1.10162837e-02
11.3            	airfoil	2.86664379e-04	2.41635048e-02	1.10162877e-02
11.305          	airfoil	2.86589587e-04	2.41635038e-02	1.10162919e-02
11.31           	airfoil	2.86523073e-04	2.41635034e-02	1.10162962e-02
11.315          	airfoil	2.86465259e-04	2.41635036e-02	1.10163006e-02
11.32           	airfoil	2.86416411e-04	2.41635045e-02	1.10163051e-02
11.325          	airfoil	2.86376660e-04	2.41635060e-02	1.10163097e-02
11.33           	airfoil	2.86346041e-04	2.41635081e-02	1.10163143e-02
11.335          	airfoil	2.86324507e-04	2.41635107e-02	1.10163190e-02
11.34           	airfoil	2.86311954e-04	2.41635139e-02	1.10163237e-02
11.345          	airfoil	2.86308229e-04	2.41635177e-02	1.10163284e-02
11.35           	airfoil	2.86313141e-04	2.41635220e-02	1.10163332e-02
11.355          	airfoil	2.86326462e-04	2.41635267e-02	1.10163379e-02
11.36           	airfoil	2.86347932e-04	2.41635320e-02	1.10163425e-02
11.365          	airfoil	2.86377255e-04	2.41635376e-02	1.10163472e-02
11.37           	airfoil	2.86414103e-04	2.41635437e-02	1.10163517e-02
11.375          	airfoil	2.86458117e-04	2.41635501e-02	1.10163563e-02
11.38           	airfoil	2.86508910e-04	2.41635569e-02	1.10163607e-02
11.385          	airfoil	2.86566070e-04	2.41635640e-02	1.10163651e-02
11.39           	airfoil	2.86629170e-04	2.41635715e-02	1.10163694e-02
11.395          	airfoil	2.86697773e-04	2.41635791e-02	1.10163736e-02
11.4            	airfoil	2.86771440e-04	2.41635871e-02	1.10163777e-02
11.405          	airfoil	2.86849739e-04	2.41635952e-02	1.10163818e-02
11.41           	airfoil	2.86932253e-04	2.41636036e-02	1.10163857e-02
11.415          	airfoil	2.87018582e-04	2.41636121e-02	1.10163896e-02
11.42           	airfoil	2.87108350e-04	2.41636208e-02	1.10163933e-02
11.425          	airfoil	2.87201209e-04	2.41636297e-02	1.10163970e-02
11.43           	airfoil	2.87296837e-04	2.41636387e-02	1.10164006e-02
11.435          	airfoil	2.87394939e-04	2.41636478e-02	1.10164040e-02
11.44           	airfoil	2.87495247e-04	2.41636570e-02	1.10164074e-02
11.445          	airfoil	2.87597517e-04	2.41636662e-02	1.10164107e-02
11.45           	airfoil	2.87701525e-04	2.41636756e-02	1.10164139e-02
11.455          	airfoil	2.87807070e-04	2.41636850e-02	1.10164170e-02
11.46           	airfoil	2.87913966e-04	2.41636944e-02	1.10164200e-02
11.465          	airfoil	2.88022044e-04	2.41637039e-02	1.10164230e-02
11.47           	airfoil	2.88131151e-04	2.41637134e-02	1.10164258e-02
11.475          	airfoil	2.88241146e-04	2.41637229e-02	1.10164286e-02
11.48           	airfoil	2.88351903e-04	2.41637324e-02	1.10164313e-02
11.485          	airfoil	2.88463307e-04	2.41637419e-02	1.10164339e-02
11.49           	airfoil	2.88575260e-04	2.41637513e-02	1.10164364e-02
11.495          	airfoil	2.88687674e-04	2.41637608e-02	1.10164389e-02
11.5            	airfoil	2.88800475e-04	2.41637703e-02	1.10164413e-02
11.505          	airfoil	2.88913599e-04	2.41637797e-02	1.10164437e-02
11.51           	airfoil	2.89026998e-04	2.41637890e-02	1.10164460e-02
11.515          	airfoil	2.89140630e-04	2.41637984e-02	1.10164482e-02
11.52           	airfoil	2.89254468e-04	2.41638077e-02	1.10164503e-02
11.525          	airfoil	2.89368489e-04	2.41638170e-02	1.10164524e-02
11.53           	airfoil	2.89482682e-04	2.41638262e-02	1.10164545e-02
11.535          	airfoil	2.89597041e-04	2.41638353e-02	1.10164565e-02
11.54           	airfoil	2.89711566e-04	2.41638445e-02	1.10164584e-02
11.545          	airfoil	2.89826261e-04	2.41638535e-02	1.10164603e-02
11.55           	airfoil	2.89941136e-04	2.41638626e-02	1.10164622e-02
11.555          	airfoil	2.90056204e-04	2.41638715e-02	1.10164640e-02
11.56           	airfoil	2.90171480e-04	2.41638805e-02	1.10164658e-02
11.565          	airfoil	2.90286983e-04	2.41638893e-02	1.10164675e-02
11.57           	airfoil	2.90402733e-04	2.41638981e-02	1.10164692e-02
11.575          	airfoil	2.90518753e-04	2.41639069e-02	1.10164709e-02
11.58           	airfoil	2.90635068e-04	2.41639156e-02	1.10164725e-02
11.585          	airfoil	2.90751706e-04	2.41639243e-02	1.10164741e-02
11.59           	airfoil	2.90868694e-04	2.41639329e-02	1.10164756e-02
11.595          	airfoil	2.90986065e-04	2.41639415e-02	1.10164771e-02
11.6            	airfoil	2.91103849e-04	2.41639500e-02	1.10164786e-02
11.605          	airfoil	2.91222081e-04	2.41639585e-02	1.10164801e-02
11.61           	airfoil	2.91340796e-04	2.41639669e-02	1.10164815e-02
11.615          	airfoil	2.91460029e-04	2.41639753e-02	1.10164829e-02
11.62           	airfoil	2.91579817e-04	2.41639836e-02	1.10164843e-02
11.625          	airfoil	2.91700198e-04	2.41639919e-02	1.10164857e-02
11.63           	airfoil	2.91821209e-04	2.41640001e-02	1.10164870e-02
11.635          	airfoil	2.91942886e-04	2.41640083e-02	1.10164883e-02
11.64           	airfoil	2.92065268e-04	2.41640164e-02	1.10164896e-02
11.645          	airfoil	2.92188389e-04	2.41640245e-02	1.10164909e-02
11.65           	airfoil	2.92312284e-04	2.41640326e-02	1.10164921e-02
11.655          	airfoil	2.92436988e-04	2.41640406e-02	1.10164934e-02
11.66           	airfoil	2.92562534e-04	2.41640486e-02	1.10164946e-02
11.665          	airfoil	2.92688951e-04	2.41640565e-02	1.10164958e-02
11.67           	airfoil	2.92816270e-04	2.41640644e-02	1.10164970e-02
11.675          	airfoil	2.92944517e-04	2.41640722e-02	1.10164981e-02
11.68           	airfoil	2.93073719e-04	2.41640800e-02	1.10164993e-02
11.685          	airfoil	2.93203900e-04	2.41640878e-02	1.10165004e-02
11.69           	airfoil	2.93335080e-04	2.41640955e-02	1.10165015e-02
11.695          	airfoil	2.93467281e-04	2.41641032e-02	1.10165026e-02
11.7            	airfoil	2.93600521e-04	2.41641108e-02	1.10165037e-02
11.705          	airfoil	2.93734814e-04	2.41641184e-02	1.10165047e-02
11.71           	airfoil	2.93870176e-04	2.41641260e-02	1.10165058e-02
11.715          	airfoil	2.94006620e-04	2.41641335e-02	1.10165068e-02
11.72           	airfoil	2.94144156e-04	2.41641410e-02	1.10165078e-02
11.725          	airfoil	2.94266688e-04	2.41641477e-02	1.10165087e-02
11.73           	airfoil	2.94390542e-04	2.41641545e-02	1.10165095e-02
11.735          	airfoil	2.94514873e-04	2.41641612e-02	1.10165104e-02
11.74           	airfoil	2.94639201e-04	2.41641679e-02	1.10165112e-02
11.745          	airfoil	2.94764304e-04	2.41641745e-02	1.10165120e-02
11.75           	airfoil	2.94890125e-04	2.41641810e-02	1.10165128e-02
11.755          	airfoil	2.95016751e-04	2.41641874e-02	1.10165136e-02
11.76           	airfoil	2.95144238e-04	2.41641939e-02	1.10165144e-02
11.765          	airfoil	2.95272604e-04	2.41642002e-02	1.10165152e-02
11.77           	airfoil	2.95401782e-04	2.41642066e-02	1.10165160e-02
11.775          	airfoil	2.95531659e-04	2.41642130e-02	1.10165168e-02
11.78           	airfoil	2.95662212e-04	2.41642194e-02	1.10165176e-02
11.785          	airfoil	2.95793488e-04	2.41642259e-02	1.10165183e-02
11.79           	airfoil	2.95926275e-04	2.41642323e-02	1.10165191e-02
11.795          	airfoil	2.96060404e-04	2.41642387e-02	1.10165199e-02
11.8            	airfoil	2.96196131e-04	2.41642449e-02	1.10165207e-02
11.805          	airfoil	2.96333172e-04	2.41642508e-02	1.10165214e-02
11.81           	airfoil	2.96471375e-04	2.41642560e-02	1.10165221e-02
11.815          	airfoil	2.96610043e-04	2.41642604e-02	1.10165228e-02
11.82           	airfoil	2.96747903e-04	2.41642640e-02	1.10165233e-02
11.825          	airfoil	2.96883143e-04	2.41642666e-02	1.10165238e-02
11.83           	airfoil	2.97013120e-04	2.41642681e-02	1.10165242e-02
11.835          	airfoil	2.97134693e-04	2.41642685e-02	1.10165246e-02
11.84           	airfoil	2.97244672e-04	2.41642677e-02	1.10165248e-02
11.845          	airfoil	2.97340101e-04	2.41642657e-02	1.10165249e-02
11.85           	airfoil	2.97418393e-04	2.41642625e-02	1.10165250e-02
11.855          	airfoil	2.97477433e-04	2.41642581e-02	1.10165251e-02
11.86           	airfoil	2.97515675e-04	2.41642526e-02	1.10165252e-02
11.865          	airfoil	2.97532241e-04	2.41642462e-02	1.10165253e-02
11.87           	airfoil	2.97526961e-04	2.41642388e-02	1.10165255e-02
11.875          	airfoil	2.97500357e-04	2.41642308e-02	1.10165257e-02
11.88           	airfoil	2.97453565e-04	2.41642222e-02	1.10165261e-02
11.885          	airfoil	2.97388219e-04	2.41642132e-02	1.10165267e-02
11.89           	airfoil	2.97306319e-04	2.41642039e-02	1.10165274e-02
11.895          	airfoil	2.97210099e-04	2.41641945e-02	1.10165283e-02
11.9            	airfoil	2.97101904e-04	2.41641850e-02	1.10165294e-02
11.905          	airfoil	2.96984095e-04	2.41641758e-02	1.10165308e-02
11.91           	airfoil	2.96858965e-04	2.41641667e-02	1.10165324e-02
11.915          	airfoil	2.96728683e-04	2.41641580e-02	1.10165342e-02
11.92           	airfoil	2.96595252e-04	2.41641497e-02	1.10165362e-02
11.925          	airfoil	2.96460474e-04	2.41641419e-02	1.10165384e-02
11.93           	airfoil	2.96325940e-04	2.41641346e-02	1.10165409e-02
11.935          	airfoil	2.96193026e-04	2.41641278e-02	1.10165436e-02
11.94           	airfoil	2.96062909e-04	2.41641217e-02	1.10165464e-02
11.945          	airfoil	2.95936576e-04	2.41641161e-02	1.10165495e-02
11.95           	airfoil	2.95814844e-04	2.41641112e-02	1.10165527e-02
11.955          	airfoil	2.95698381e-04	2.41641068e-02	1.10165561e-02
11.96           	airfoil	2.95587717e-04	2.41641031e-02	1.10165595e-02
11.965          	airfoil	2.95483261e-04	2.41640999e-02	1.10165632e-02
11.97           	airfoil	2.95385312e-04	2.41640973e-02	1.10165669e-02
11.975          	airfoil	2.95294074e-04	2.41640952e-02	1.10165707e-02
11.98           	airfoil	2.95209664e-04	2.41640937e-02	1.10165745e-02
11.985          	airfoil	2.95132123e-04	2.41640926e-02	1.10165785e-02
11.99           	airfoil	2.95061423e-04	2.41640921e-02	1.10165824e-02
11.995          	airfoil	2.94997479e-04	2.41640920e-02	1.10165864e-02
12              	airfoil	2.94940156e-04	2.41640923e-02	1.10165904e-02
12.005          	airfoil	2.94889272e-04	2.41640930e-02	1.10165944e-02
12.01           	airfoil	2.94844610e-04	2.41640941e-02	1.10165984e-02
12.015          	airfoil	2.94805923e-04	2.41640955e-02	1.10166024e-02
12.02           	airfoil	2.94772937e-04	2.41640973e-02	1.10166064e-02
12.025          	airfoil	2.94745358e-04	2.41640994e-02	1.10166103e-02
12.03           	airfoil	2.94722878e-04	2.41641018e-02	1.10166142e-02
12.035          	airfoil	2.94705178e-04	2.41641045e-02	1.10166180e-02
12.04           	airfoil	2.94691933e-04	2.41641074e-02	1.10166217e-02
12.045          	airfoil	2.94682817e-04	2.41641106e-02	1.10166254e-02
12.05           	airfoil	2.94677504e-04	2.41641139e-02	1.10166291e-02
12.055          	airfoil	2.94675676e-04	2.41641175e-02	1.10166326e-02
12.06           	airfoil	2.94677023e-04	2.41641213e-02	1.10166361e-02
12.065          	airfoil	2.94681244e-04	2.41641252e-02	1.10166396e-02
12.07           	airfoil	2.94688056e-04	2.41641292e-02	1.10166429e-02
12.075          	airfoil	2.94697187e-04	2.41641334e-02	1.10166462e-02
12.08           	airfoil	2.94708387e-04	2.41641377e-02	1.10166494e-02
12.085          	airfoil	2.94721420e-04	2.41641421e-02	1.10166525e-02
12.09           	airfoil	2.94736069e-04	2.41641466e-02	1.10166555e-02
12.095          	airfoil	2.94752135e-04	2.41641512e-02	1.10166585e-02
12.1            	airfoil	2.94769438e-04	2.41641558e-02	1.10166613e-02
12.105          	airfoil	2.94787814e-04	2.41641605e-02	1.10166641e-02
12.11           	airfoil	2.94807113e-04	2.41641652e-02	1.10166669e-02
12.115          	airfoil	2.94827202e-04	2.41641700e-02	1.10166695e-02
12.12           	airfoil	2.94847964e-04	2.41641748e-02	1.10166721e-02
12.125          	airfoil	2.94869290e-04	2.41641797e-02	1.10166746e-02
12.13           	airfoil	2.94891089e-04	2.41641845e-02	1.10166770e-02
12.135          	airfoil	2.94913277e-04	2.41641893e-02	1.10166794e-02
12.14           	airfoil	2.94935785e-04	2.41641942e-02	1.10166817e-02
12.145          	airfoil	2.94958551e-04	2.41641990e-02	1.10166839e-02
12.15           	airfoil	2.94981526e-04	2.41642039e-02	1.10166861e-02
12.155          	airfoil	2.95004670e-04	2.41642087e-02	1.10166882e-02
12.16           	airfoil	2.95027950e-04	2.41642135e-02	1.10166902e-02
12.165          	airfoil	2.95051345e-04	2.41642183e-02	1.10166922e-02
12.17           	airfoil	2.95074840e-04	2.41642231e-02	1.10166942e-02
12.175          	airfoil	2.95098428e-04	2.41642279e-02	1.10166960e-02
12.18           	airfoil	2.95122109e-04	2.41642326e-02	1.10166979e-02
12.185          	airfoil	2.95145888e-04	2.41642373e-02	1.10166997e-02
12.19           	airfoil	2.95169777e-04	2.41642420e-02	1.10167014e-02
12.195          	airfoil	2.95193792e-04	2.41642467e-02	1.10167031e-02
12.2            	airfoil	2.95217953e-04	2.41642514e-02	1.10167048e-02
12.205          	airfoil	2.95242284e-04	2.41642560e-02	1.10167064e-02
12.21           	airfoil	2.95262936e-04	2.41642600e-02	1.10167076e-02
12.215          	airfoil	2.95287762e-04	2.41642646e-02	1.10167092e-02
12.22           	airfoil	2.95312977e-04	2.41642691e-02	1.10167107e-02
12.225          	airfoil	2.95338489e-04	2.41642736e-02	1.10167121e-02
12.23           	airfoil	2.95360145e-04	2.41642775e-02	1.10167133e-02
12.235          	airfoil	2.95386215e-04	2.41642819e-02	1.10167147e-02
12.24           	airfoil	2.95408402e-04	2.41642857e-02	1.10167158e-02
12.245          	airfoil	2.95435262e-04	2.41642900e-02	1.10167171e-02
12.25           	airfoil	2.95458340e-04	2.41642937e-02	1.10167182e-02
12.255          	airfoil	2.95486146e-04	2.41642979e-02	1.10167195e-02
12.26           	airfoil	2.95510082e-04	2.41643015e-02	1.10167205e-02
12.265          	airfoil	2.95539003e-04	2.41643056e-02	1.10167217e-02
12.27           	airfoil	2.95563833e-04	2.41643092e-02	1.10167227e-02
12.275          	airfoil	2.95594083e-04	2.41643131e-02	1.10167239e-02
12.28           	airfoil	2.95620084e-04	2.41643166e-02	1.10167248e-02
12.285          	airfoil	2.95651889e-04	2.41643204e-02	1.10167260e-02
12.29           	airfoil	2.95679331e-04	2.41643238e-02	1.10167269e-02
12.295          	airfoil	2.95712828e-04	2.41643275e-02	1.10167280e-02
12.3            	airfoil	2.95741793e-04	2.41643308e-02	1.10167289e-02
12.305          	airfoil	2.95771203e-04	2.41643341e-02	1.10167298e-02
12.31           	airfoil	2.95807014e-04	2.41643378e-02	1.10167309e-02
12.315          	airfoil	2.95837713e-04	2.41643410e-02	1.10167317e-02
12.32           	airfoil	2.95869168e-04	2.41643442e-02	1.10167325e-02
12.325          	airfoil	2.95907573e-04	2.41643479e-02	1.10167336e-02
12.33           	airfoil	2.95940426e-04	2.41643511e-02	1.10167344e-02
12.335          	airfoil	2.95974111e-04	2.41643543e-02	1.10167352e-02
12.34           	airfoil	2.96008379e-04	2.41643576e-02	1.10167360e-02
12.345          	airfoil	2.96050532e-04	2.41643614e-02	1.10167370e-02
12.35           	airfoil	2.96086537e-04	2.41643647e-02	1.10167378e-02
12.355          	airfoil	2.96123603e-04	2.41643680e-02	1.10167386e-02
12.36           	airfoil	2.96161586e-04	2.41643715e-02	1.10167394e-02
12.365          	airfoil	2.96200458e-04	2.41643749e-02	1.10167402e-02
12.37           	airfoil	2.96240262e-04	2.41643784e-02	1.10167409e-02
12.375          	airfoil	2.96281013e-04	2.41643819e-02	1.10167417e-02
12.38           	airfoil	2.96322881e-04	2.41643854e-02	1.10167424e-02
12.385          	airfoil	2.96366098e-04	2.41643890e-02	1.10167432e-02
12.39           	airfoil	2.96410550e-04	2.41643926e-02	1.10167439e-02
12.395          	airfoil	2.96455816e-04	2.41643962e-02	1.10167447e-02
12.4            	airfoil	2.96502213e-04	2.41643999e-02	1.10167454e-02
12.405          	airfoil	2.96550055e-04	2.41644036e-02	1.10167461e-02
12.41           	airfoil	2.96598492e-04	2.41644072e-02	1.10167468e-02
12.415          	airfoil	2.96647694e-04	2.41644110e-02	1.10167476e-02
12.42           	airfoil	2.96698178e-04	2.41644147e-02	1.10167483e-02
12.425          	airfoil	2.96750212e-04	2.41644184e-02	1.10167490e-02
12.43           	airfoil	2.96803145e-04	2.41644221e-02	1.10167497e-02
12.435          	airfoil	2.96857225e-04	2.41644259e-02	1.10167504e-02
12.44           	airfoil	2.96910019e-04	2.41644293e-02	1.10167511e-02
12.445          	airfoil	2.96964084e-04	2.41644327e-02	1.10167518e-02
12.45           	airfoil	2.97019070e-04	2.41644362e-02	1.10167524e-02
12.455          	airfoil	2.97075382e-04	2.41644396e-02	1.10167531e-02
12.46           	airfoil	2.97133142e-04	2.41644430e-02	1.10167538e-02
12.465          	airfoil	2.97191718e-04	2.41644464e-02	1.10167545e-02
12.47           	airfoil	2.97251312e-04	2.41644497e-02	1.10167551e-02
12.475          	airfoil	2.97312356e-04	2.41644531e-02	1.10167558e-02
12.48           	airfoil	2.97374322e-04	2.41644564e-02	1.10167565e-02
12.485          	airfoil	2.97437087e-04	2.41644597e-02	1.10167571e-02
12.49           	airfoil	2.97501379e-04	2.41644630e-02	1.10167578e-02
12.495          	airfoil	2.97566493e-04	2.41644663e-02	1.10167584e-02
12.5            	airfoil	2.97632553e-04	2.41644695e-02	1.10167591e-02
12.505          	airfoil	2.97700160e-04	2.41644727e-02	1.10167597e-02
12.51           	airfoil	2.97768636e-04	2.41644759e-02	1.10167604e-02
12.515          	airfoil	2.97838138e-04	2.41644791e-02	1.10167610e-02
12.52           	airfoil	2.97909216e-04	2.41644822e-02	1.10167617e-02
12.525          	airfoil	2.97981134e-04	2.41644853e-02	1.10167623e-02
12.53           	airfoil	2.98054064e-04	2.41644883e-02	1.10167629e-02
12.535          	airfoil	2.98128562e-04	2.41644914e-02	1.10167636e-02
12.54           	airfoil	2.98203801e-04	2.41644944e-02	1.10167642e-02
12.545          	airfoil	2.98279951e-04	2.41644973e-02	1.10167648e-02
12.55           	airfoil	2.98357590e-04	2.41645003e-02	1.10167654e-02
12.555          	airfoil	2.98435987e-04	2.41645032e-02	1.10167660e-02
12.56           	airfoil	2.98515677e-04	2.41645060e-02	1.10167666e-02
12.565          	airfoil	2.98595720e-04	2.41645089e-02	1.10167673e-02
12.57           	airfoil	2.98676658e-04	2.41645117e-02	1.10167679e-02
12.575          	airfoil	2.98758842e-04	2.41645145e-02	1.10167685e-02
12.58           	airfoil	2.98841461e-04	2.41645172e-02	1.10167691e-02
12.585          	airfoil	2.98925255e-04	2.41645199e-02	1.10167697e-02
12.59           	airfoil	2.99009181e-04	2.41645227e-02	1.10167703e-02
12.595          	airfoil	2.99093852e-04	2.41645253e-02	1.10167709e-02
12.6            	airfoil	2.99179630e-04	2.41645280e-02	1.10167715e-02
12.605          	airfoil	2.99265790e-04	2.41645306e-02	1.10167721e-02
12.61           	airfoil	2.99352996e-04	2.41645332e-02	1.10167726e-02
12.615          	airfoil	2.99440323e-04	2.41645358e-02	1.10167732e-02
12.62           	airfoil	2.99528264e-04	2.41645384e-02	1.10167738e-02
12.625          	airfoil	2.99617173e-04	2.41645409e-02	1.10167744e-02
12.63           	airfoil	2.99706341e-04	2.41645435e-02	1.10167750e-02
12.635          	airfoil	2.99796361e-04	2.41645460e-02	1.10167755e-02
12.64           	airfoil	2.99886326e-04	2.41645485e-02	1.10167761e-02
12.645          	airfoil	2.99976726e-04	2.41645510e-02	1.10167767e-02
12.65           	airfoil	3.00067897e-04	2.41645535e-02	1.10167772e-02
12.655          	airfoil	3.00159109e-04	2.41645560e-02	1.10167778e-02
12.66           	airfoil	3.00251003e-04	2.41645585e-02	1.10167783e-02
12.665          	airfoil	3.00342781e-04	2.41645610e-02	1.10167789e-02
12.67           	airfoil	3.00435205e-04	2.41645635e-02	1.10167795e-02
12.675          	airfoil	3.00527600e-04	2.41645660e-02	1.10167800e-02
12.68           	airfoil	3.00620561e-04	2.41645685e-02	1.10167806e-02
12.685          	airfoil	3.00713152e-04	2.41645709e-02	1.10167811e-02
12.69           	airfoil	3.00805854e-04	2.41645734e-02	1.10167816e-02
12.695          	airfoil	3.00899095e-04	2.41645759e-02	1.10167822e-02
12.7            	airfoil	3.00992046e-04	2.41645783e-02	1.10167827e-02
12.705          	airfoil	3.01085500e-04	2.41645807e-02	1.10167832e-02
12.71           	airfoil	3.01178610e-04	2.41645832e-02	1.10167838e-02
12.715          	airfoil	3.01272166e-04	2.41645856e-02	1.10167843e-02
12.72           	airfoil	3.01365544e-04	2.41645880e-02	1.10167848e-02
12.725          	airfoil	3.01459261e-04	2.41645904e-02	1.10167853e-02
12.73           	airfoil	3.01552624e-04	2.41645928e-02	1.10167859e-02
12.735          	airfoil	3.01646300e-04	2.41645951e-02	1.10167864e-02
12.74           	airfoil	3.01739494e-04	2.41645975e-02	1.10167869e-02
12.745          	airfoil	3.01832937e-04	2.41645999e-02	1.10167874e-02
12.75           	airfoil	3.01925698e-04	2.41646022e-02	1.10167879e-02
12.755          	airfoil	3.02018710e-04	2.41646045e-02	1.10167884e-02
12.76           	airfoil	3.02111028e-04	2.41646069e-02	1.10167889e-02
12.765          	airfoil	3.02203558e-04	2.41646092e-02	1.10167894e-02
12.77           	airfoil	3.02295408e-04	2.41646115e-02	1.10167899e-02
12.775          	airfoil	3.02387465e-04	2.41646137e-02	1.10167904e-02
12.78           	airfoil	3.02478907e-04	2.41646160e-02	1.10167909e-02
12.785          	airfoil	3.02570520e-04	2.41646182e-02	1.10167914e-02
12.79           	airfoil	3.02661530e-04	2.41646204e-02	1.10167918e-02
12.795          	airfoil	3.02752690e-04	2.41646226e-02	1.10167923e-02
12.8            	airfoil	3.02843216e-04	2.41646248e-02	1.10167928e-02
12.805          	airfoil	3.02933846e-04	2.41646270e-02	1.10167933e-02
12.81           	airfoil	3.03023775e-04	2.41646291e-02	1.10167938e-02
12.815          	airfoil	3.03113778e-04	2.41646312e-02	1.10167942e-02
12.82           	airfoil	3.03203027e-04	2.41646334e-02	1.10167947e-02
12.825          	airfoil	3.03292313e-04	2.41646355e-02	1.10167952e-02
12.83           	airfoil	3.03380822e-04	2.41646376e-02	1.10167956e-02
12.835          	airfoil	3.03469343e-04	2.41646397e-02	1.10167961e-02
12.84           	airfoil	3.03557091e-04	2.41646417e-02	1.10167965e-02
12.845          	airfoil	3.03644836e-04	2.41646438e-02	1.10167970e-02
12.85           	airfoil	3.03731702e-04	2.41646459e-02	1.10167975e-02
12.855          	airfoil	3.03818037e-04	2.41646479e-02	1.10167979e-02
12.86           	airfoil	3.03904423e-04	2.41646500e-02	1.10167984e-02
12.865          	airfoil	3.03990108e-04	2.41646520e-02	1.10167988e-02
12.87           	airfoil	3.04075763e-04	2.41646541e-02	1.10167993e-02
12.875          	airfoil	3.04160871e-04	2.41646562e-02	1.10167997e-02
12.88           	airfoil	3.04245921e-04	2.41646582e-02	1.10168001e-02
12.885          	airfoil	3.04330615e-04	2.41646603e-02	1.10168006e-02
12.89           	airfoil	3.04415211e-04	2.41646624e-02	1.10168010e-02
12.895          	airfoil	3.04499320e-04	2.41646646e-02	1.10168014e-02
12.9            	airfoil	3.04583358e-04	2.41646667e-02	1.10168019e-02
12.905          	airfoil	3.04666808e-04	2.41646688e-02	1.10168023e-02
12.91           	airfoil	3.04750188e-04	2.41646710e-02	1.10168027e-02
12.915          	airfoil	3.04832709e-04	2.41646732e-02	1.10168032e-02
12.92           	airfoil	3.04914646e-04	2.41646753e-02	1.10168036e-02
12.925          	airfoil	3.04996699e-04	2.41646775e-02	1.10168040e-02
12.93           	airfoil	3.05077994e-04	2.41646797e-02	1.10168044e-02
12.935          	airfoil	3.05159343e-04	2.41646818e-02	1.10168048e-02
12.94           	airfoil	3.05240181e-04	2.41646839e-02	1.10168053e-02
12.945          	airfoil	3.05321025e-04	2.41646861e-02	1.10168057e-02
12.95           	airfoil	3.05401719e-04	2.41646882e-02	1.10168061e-02
12.955          	airfoil	3.05482329e-04	2.41646903e-02	1.10168065e-02
12.96           	airfoil	3.05562638e-04	2.41646924e-02	1.10168069e-02
12.965          	airfoil	3.05637155e-04	2.41646943e-02	1.10168073e-02
12.97           	airfoil	3.05716939e-04	2.41646963e-02	1.10168077e-02
12.975          	airfoil	3.05796458e-04	2.41646984e-02	1.10168081e-02
