# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
0.005         	smoothSolver	1.000000e+00	9.882990e-02	2	1.000000e+00	9.826310e-02	2	false	GAMG	1.000000e+00	7.264290e-03	12	true
0.01          	smoothSolver	1.398400e-01	9.111500e-03	6	3.242290e-01	2.342200e-02	4	false	GAMG	1.120590e-02	1.019010e-04	11	true
0.015         	smoothSolver	1.786880e-02	1.322720e-03	5	1.488010e-01	1.160240e-02	4	false	GAMG	8.079370e-02	4.756270e-04	6	true
0.02          	smoothSolver	7.196850e-03	5.387930e-04	5	8.218210e-02	6.468170e-03	5	false	GAMG	1.288890e-01	9.778230e-04	5	true
0.025         	smoothSolver	5.273990e-03	4.633620e-04	5	6.734850e-02	6.183960e-03	5	false	GAMG	9.899390e-02	5.942120e-04	5	true
0.03          	smoothSolver	4.427650e-03	4.239530e-04	5	6.023090e-02	5.878000e-03	5	false	GAMG	8.925260e-02	5.236710e-04	5	true
0.035         	smoothSolver	4.021320e-03	4.014900e-04	5	5.424470e-02	3.498750e-03	6	false	GAMG	8.201730e-02	5.172950e-04	5	true
0.04          	smoothSolver	3.778820e-03	2.472860e-04	6	4.874970e-02	3.214820e-03	6	false	GAMG	7.365510e-02	5.067370e-04	5	true
0.045         	smoothSolver	3.557830e-03	2.373460e-04	6	4.522830e-02	3.043080e-03	6	false	GAMG	6.702610e-02	5.191290e-04	5	true
0.05          	smoothSolver	3.391560e-03	2.298880e-04	6	4.233110e-02	2.872540e-03	6	false	GAMG	6.106570e-02	5.310620e-04	5	true
0.055         	smoothSolver	3.261490e-03	2.238490e-04	6	3.999610e-02	2.726060e-03	6	false	GAMG	5.595140e-02	5.271370e-04	5	true
0.06          	smoothSolver	3.156800e-03	2.181200e-04	6	3.787400e-02	2.587240e-03	6	false	GAMG	5.207310e-02	5.195160e-04	5	true
0.065         	smoothSolver	3.073860e-03	2.128880e-04	6	3.606730e-02	2.455800e-03	6	false	GAMG	4.871860e-02	2.880730e-04	6	true
0.07          	smoothSolver	2.996320e-03	2.077570e-04	6	3.443430e-02	2.329910e-03	6	false	GAMG	4.570200e-02	2.739080e-04	6	true
0.075         	smoothSolver	2.928580e-03	2.027310e-04	6	3.303420e-02	2.221750e-03	6	false	GAMG	4.318910e-02	2.609710e-04	6	true
0.08          	smoothSolver	2.868110e-03	1.984490e-04	6	3.184400e-02	2.131210e-03	6	false	GAMG	4.063540e-02	2.466870e-04	6	true
0.085         	smoothSolver	2.812110e-03	1.949420e-04	6	3.079200e-02	2.058240e-03	6	false	GAMG	3.838770e-02	2.364380e-04	6	true
0.09          	smoothSolver	2.762080e-03	1.918050e-04	6	2.987900e-02	1.996340e-03	6	false	GAMG	3.611540e-02	2.274140e-04	6	true
0.095         	smoothSolver	2.713040e-03	1.889220e-04	6	2.907740e-02	1.943840e-03	6	false	GAMG	3.405130e-02	2.214200e-04	6	true
0.1           	smoothSolver	2.668940e-03	1.861130e-04	6	2.840220e-02	1.896980e-03	6	false	GAMG	3.197090e-02	2.221670e-04	6	true
0.105         	smoothSolver	2.625920e-03	1.832540e-04	6	2.780850e-02	1.857250e-03	6	false	GAMG	3.010480e-02	2.227160e-04	6	true
0.11          	smoothSolver	2.586570e-03	1.803030e-04	6	2.729820e-02	1.823070e-03	6	false	GAMG	2.848290e-02	2.210380e-04	6	true
0.115         	smoothSolver	2.550080e-03	1.773260e-04	6	2.684290e-02	1.796290e-03	6	false	GAMG	2.699240e-02	2.199080e-04	6	true
0.12          	smoothSolver	2.514830e-03	1.743790e-04	6	2.645640e-02	1.777590e-03	6	false	GAMG	2.582310e-02	2.182420e-04	6	true
0.125         	smoothSolver	2.484860e-03	1.716440e-04	6	2.609910e-02	1.765320e-03	6	false	GAMG	2.477450e-02	2.171680e-04	6	true
0.13          	smoothSolver	2.453520e-03	1.691830e-04	6	2.579240e-02	1.757770e-03	6	false	GAMG	2.377230e-02	2.154090e-04	6	true
0.135         	smoothSolver	2.426240e-03	1.670710e-04	6	2.551010e-02	1.751880e-03	6	false	GAMG	2.295350e-02	2.130910e-04	6	true
0.14          	smoothSolver	2.401110e-03	1.651790e-04	6	2.526340e-02	1.744440e-03	6	false	GAMG	2.226220e-02	2.087620e-04	6	true
0.145         	smoothSolver	2.377150e-03	1.634920e-04	6	2.501020e-02	1.734820e-03	6	false	GAMG	2.168670e-02	2.029850e-04	6	true
0.15          	smoothSolver	2.356700e-03	1.618280e-04	6	2.479680e-02	1.722640e-03	6	false	GAMG	2.116060e-02	1.989120e-04	6	true
0.155         	smoothSolver	2.336450e-03	1.603440e-04	6	2.457690e-02	1.708300e-03	6	false	GAMG	2.065220e-02	1.945770e-04	6	true
0.16          	smoothSolver	2.320790e-03	1.591050e-04	6	2.439750e-02	1.692890e-03	6	false	GAMG	2.015200e-02	1.906400e-04	6	true
0.165         	smoothSolver	2.305330e-03	1.579830e-04	6	2.423910e-02	1.677860e-03	6	false	GAMG	1.973700e-02	1.866180e-04	6	true
0.17          	smoothSolver	2.293090e-03	1.570290e-04	6	2.409260e-02	1.664340e-03	6	false	GAMG	1.937690e-02	1.824830e-04	6	true
0.175         	smoothSolver	2.281010e-03	1.560890e-04	6	2.397730e-02	1.652270e-03	6	false	GAMG	1.901580e-02	1.775650e-04	6	true
0.18          	smoothSolver	2.271080e-03	1.552610e-04	6	2.386540e-02	1.640370e-03	6	false	GAMG	1.862550e-02	1.733660e-04	6	true
0.185         	smoothSolver	2.261550e-03	1.545580e-04	6	2.377030e-02	1.627160e-03	6	false	GAMG	1.839160e-02	1.695770e-04	6	true
0.19          	smoothSolver	2.253670e-03	1.540040e-04	6	2.366110e-02	1.613010e-03	6	false	GAMG	1.811570e-02	1.664230e-04	6	true
0.195         	smoothSolver	2.246480e-03	1.534550e-04	6	2.355060e-02	1.598790e-03	6	false	GAMG	1.786030e-02	1.638140e-04	6	true
0.2           	smoothSolver	2.239390e-03	1.529440e-04	6	2.341590e-02	1.585180e-03	6	false	GAMG	1.767170e-02	1.615270e-04	6	true
0.205         	smoothSolver	2.232530e-03	1.524300e-04	6	2.328710e-02	1.573060e-03	6	false	GAMG	1.744500e-02	1.589630e-04	6	true
0.21          	smoothSolver	2.226890e-03	1.518800e-04	6	2.316290e-02	1.561070e-03	6	false	GAMG	1.724350e-02	1.559170e-04	6	true
0.215         	smoothSolver	2.220200e-03	1.513490e-04	6	2.302190e-02	1.547470e-03	6	false	GAMG	1.706350e-02	1.527650e-04	6	true
0.22          	smoothSolver	2.213760e-03	1.509010e-04	6	2.289910e-02	1.533210e-03	6	false	GAMG	1.685460e-02	1.504760e-04	6	true
0.225         	smoothSolver	2.207820e-03	1.505350e-04	6	2.278080e-02	1.519680e-03	6	false	GAMG	1.668380e-02	1.485180e-04	6	true
0.23          	smoothSolver	2.202070e-03	1.501680e-04	6	2.265060e-02	1.508670e-03	6	false	GAMG	1.648910e-02	1.473120e-04	6	true
0.235         	smoothSolver	2.195960e-03	1.498280e-04	6	2.252230e-02	1.498930e-03	6	false	GAMG	1.632960e-02	1.458390e-04	6	true
0.24          	smoothSolver	2.189200e-03	1.494490e-04	6	2.238590e-02	1.489530e-03	6	false	GAMG	1.623000e-02	1.443770e-04	6	true
0.245         	smoothSolver	2.183990e-03	1.491200e-04	6	2.225410e-02	1.479380e-03	6	false	GAMG	1.611510e-02	1.421710e-04	6	true
0.25          	smoothSolver	2.176900e-03	1.487240e-04	6	2.210280e-02	1.468810e-03	6	false	GAMG	1.595050e-02	1.381160e-04	6	true
0.255         	smoothSolver	2.169580e-03	1.483130e-04	6	2.193860e-02	1.458420e-03	6	false	GAMG	1.579530e-02	1.330630e-04	6	true
0.26          	smoothSolver	2.161070e-03	1.477900e-04	6	2.177080e-02	1.447520e-03	6	false	GAMG	1.566120e-02	1.267380e-04	6	true
0.265         	smoothSolver	2.153310e-03	1.471480e-04	6	2.159730e-02	1.437080e-03	6	false	GAMG	1.553980e-02	1.199940e-04	6	true
0.27          	smoothSolver	2.143960e-03	1.464460e-04	6	2.142150e-02	1.425610e-03	6	false	GAMG	1.539860e-02	1.138600e-04	6	true
0.275         	smoothSolver	2.135080e-03	1.456580e-04	6	2.125550e-02	1.413210e-03	6	false	GAMG	1.525670e-02	1.085960e-04	6	true
0.28          	smoothSolver	2.125290e-03	1.447680e-04	6	2.107190e-02	1.401250e-03	6	false	GAMG	1.509750e-02	1.043790e-04	6	true
0.285         	smoothSolver	2.115240e-03	1.438450e-04	6	2.089610e-02	1.389280e-03	6	false	GAMG	1.497620e-02	1.014010e-04	6	true
0.29          	smoothSolver	2.104810e-03	1.428830e-04	6	2.071260e-02	1.376600e-03	6	false	GAMG	1.482760e-02	9.885770e-05	6	true
0.295         	smoothSolver	2.093460e-03	1.418900e-04	6	2.053270e-02	1.363430e-03	6	false	GAMG	1.468010e-02	9.573350e-05	6	true
0.3           	smoothSolver	2.081890e-03	1.408710e-04	6	2.035370e-02	1.350270e-03	6	false	GAMG	1.454040e-02	9.292690e-05	6	true
0.305         	smoothSolver	2.070100e-03	1.398570e-04	6	2.017160e-02	1.335280e-03	6	false	GAMG	1.440650e-02	9.068870e-05	6	true
0.31          	smoothSolver	2.056970e-03	1.389130e-04	6	1.999930e-02	1.319920e-03	6	false	GAMG	1.426560e-02	8.929450e-05	6	true
0.315         	smoothSolver	2.044230e-03	1.379910e-04	6	1.982340e-02	1.305310e-03	6	false	GAMG	1.413020e-02	8.837990e-05	6	true
0.32          	smoothSolver	2.030480e-03	1.370880e-04	6	1.964020e-02	1.291650e-03	6	false	GAMG	1.397760e-02	8.756890e-05	6	true
0.325         	smoothSolver	2.017110e-03	1.361390e-04	6	1.947560e-02	1.278650e-03	6	false	GAMG	1.388210e-02	8.716430e-05	6	true
0.33          	smoothSolver	2.003120e-03	1.352180e-04	6	1.929630e-02	1.266830e-03	6	false	GAMG	1.377650e-02	8.719260e-05	6	true
0.335         	smoothSolver	1.988800e-03	1.342350e-04	6	1.911840e-02	1.255390e-03	6	false	GAMG	1.366030e-02	8.731330e-05	6	true
0.34          	smoothSolver	1.974480e-03	1.331790e-04	6	1.894900e-02	1.245810e-03	6	false	GAMG	1.351010e-02	8.766450e-05	6	true
0.345         	smoothSolver	1.959680e-03	1.321000e-04	6	1.877670e-02	1.235980e-03	6	false	GAMG	1.333100e-02	8.782160e-05	6	true
0.35          	smoothSolver	1.944090e-03	1.309450e-04	6	1.859890e-02	1.227400e-03	6	false	GAMG	1.322850e-02	8.695180e-05	6	true
0.355         	smoothSolver	1.928670e-03	1.298070e-04	6	1.842870e-02	1.218600e-03	6	false	GAMG	1.313070e-02	8.671990e-05	6	true
0.36          	smoothSolver	1.912440e-03	1.286620e-04	6	1.825530e-02	1.209960e-03	6	false	GAMG	1.302470e-02	8.581820e-05	6	true
0.365         	smoothSolver	1.896410e-03	1.275220e-04	6	1.808520e-02	1.202180e-03	6	false	GAMG	1.291750e-02	8.457790e-05	6	true
0.37          	smoothSolver	1.880010e-03	1.263430e-04	6	1.791320e-02	1.193010e-03	6	false	GAMG	1.282780e-02	8.291900e-05	6	true
0.375         	smoothSolver	1.862770e-03	1.251210e-04	6	1.774130e-02	1.183770e-03	6	false	GAMG	1.272950e-02	8.105240e-05	6	true
0.38          	smoothSolver	1.845770e-03	1.238360e-04	6	1.757240e-02	1.173450e-03	6	false	GAMG	1.257300e-02	7.896620e-05	6	true
0.385         	smoothSolver	1.828420e-03	1.225510e-04	6	1.741310e-02	1.163130e-03	6	false	GAMG	1.245950e-02	7.709140e-05	6	true
0.39          	smoothSolver	1.810720e-03	1.213120e-04	6	1.724520e-02	1.153240e-03	6	false	GAMG	1.235520e-02	7.539210e-05	6	true
0.395         	smoothSolver	1.793470e-03	1.200820e-04	6	1.709250e-02	1.144960e-03	6	false	GAMG	1.226350e-02	7.420550e-05	6	true
0.4           	smoothSolver	1.775570e-03	1.188980e-04	6	1.693290e-02	1.135820e-03	6	false	GAMG	1.214570e-02	7.324700e-05	6	true
0.405         	smoothSolver	1.757630e-03	1.177180e-04	6	1.677890e-02	1.127000e-03	6	false	GAMG	1.205330e-02	7.230870e-05	6	true
0.41          	smoothSolver	1.739850e-03	1.165660e-04	6	1.663530e-02	1.118370e-03	6	false	GAMG	1.196170e-02	7.133670e-05	6	true
0.415         	smoothSolver	1.722070e-03	1.154220e-04	6	1.649400e-02	1.109870e-03	6	false	GAMG	1.188440e-02	7.022760e-05	6	true
0.42          	smoothSolver	1.703660e-03	1.142990e-04	6	1.635730e-02	1.101250e-03	6	false	GAMG	1.179040e-02	6.918170e-05	6	true
0.425         	smoothSolver	1.685860e-03	1.131890e-04	6	1.621690e-02	1.092550e-03	6	false	GAMG	1.171270e-02	6.803590e-05	6	true
0.43          	smoothSolver	1.667890e-03	1.120720e-04	6	1.608860e-02	1.084400e-03	6	false	GAMG	1.161070e-02	6.696650e-05	6	true
0.435         	smoothSolver	1.649870e-03	1.109430e-04	6	1.596070e-02	1.076600e-03	6	false	GAMG	1.152270e-02	6.580580e-05	6	true
0.44          	smoothSolver	1.631540e-03	1.098230e-04	6	1.583970e-02	1.069780e-03	6	false	GAMG	1.145620e-02	6.454050e-05	6	true
0.445         	smoothSolver	1.613390e-03	1.086700e-04	6	1.571510e-02	1.062580e-03	6	false	GAMG	1.139090e-02	6.340660e-05	6	true
0.45          	smoothSolver	1.595440e-03	1.075120e-04	6	1.559820e-02	1.055130e-03	6	false	GAMG	1.134400e-02	6.251500e-05	6	true
0.455         	smoothSolver	1.577290e-03	1.063520e-04	6	1.548140e-02	1.048090e-03	6	false	GAMG	1.126680e-02	6.171240e-05	6	true
0.46          	smoothSolver	1.559470e-03	1.051950e-04	6	1.537240e-02	1.040430e-03	6	false	GAMG	1.119530e-02	6.098350e-05	6	true
0.465         	smoothSolver	1.541470e-03	1.040470e-04	6	1.525540e-02	1.033650e-03	6	false	GAMG	1.114290e-02	6.026320e-05	6	true
0.47          	smoothSolver	1.523690e-03	1.029270e-04	6	1.514060e-02	1.026010e-03	6	false	GAMG	1.108030e-02	5.960610e-05	6	true
0.475         	smoothSolver	1.506190e-03	1.018170e-04	6	1.502570e-02	1.018110e-03	6	false	GAMG	1.101800e-02	5.933260e-05	6	true
0.48          	smoothSolver	1.489160e-03	1.007300e-04	6	1.491490e-02	1.010680e-03	6	false	GAMG	1.096680e-02	5.883810e-05	6	true
0.485         	smoothSolver	1.472590e-03	9.968420e-05	6	1.480020e-02	1.003860e-03	6	false	GAMG	1.092620e-02	5.760270e-05	6	true
0.49          	smoothSolver	1.455830e-03	9.865360e-05	6	1.469320e-02	9.967760e-04	6	false	GAMG	1.087720e-02	5.624340e-05	6	true
0.495         	smoothSolver	1.439120e-03	9.759310e-05	6	1.458700e-02	9.901080e-04	6	false	GAMG	1.080910e-02	5.489660e-05	6	true
0.5           	smoothSolver	1.423010e-03	9.654850e-05	6	1.448350e-02	9.836700e-04	6	false	GAMG	1.073210e-02	5.354650e-05	6	true
0.505         	smoothSolver	1.406990e-03	9.550480e-05	6	1.438810e-02	9.771080e-04	6	false	GAMG	1.067050e-02	5.202080e-05	6	true
0.51          	smoothSolver	1.391150e-03	9.444790e-05	6	1.429480e-02	9.714160e-04	6	false	GAMG	1.062580e-02	5.067590e-05	6	true
0.515         	smoothSolver	1.375370e-03	9.342600e-05	6	1.420770e-02	9.658640e-04	6	false	GAMG	1.056380e-02	4.927770e-05	6	true
0.52          	smoothSolver	1.360010e-03	9.239780e-05	6	1.412230e-02	9.606100e-04	6	false	GAMG	1.050480e-02	4.767650e-05	6	true
0.525         	smoothSolver	1.345040e-03	9.136880e-05	6	1.404390e-02	9.561860e-04	6	false	GAMG	1.046200e-02	1.030460e-04	5	true
0.53          	smoothSolver	1.330000e-03	9.035980e-05	6	1.397290e-02	9.515840e-04	6	false	GAMG	1.043800e-02	1.005930e-04	5	true
0.535         	smoothSolver	1.315390e-03	8.935620e-05	6	1.390760e-02	9.473690e-04	6	false	GAMG	1.039420e-02	9.819310e-05	5	true
0.54          	smoothSolver	1.301230e-03	8.836880e-05	6	1.385080e-02	9.436660e-04	6	false	GAMG	1.035050e-02	9.608890e-05	5	true
0.545         	smoothSolver	1.286900e-03	8.739400e-05	6	1.380550e-02	9.401520e-04	6	false	GAMG	1.030390e-02	9.414770e-05	5	true
0.55          	smoothSolver	1.273000e-03	8.643420e-05	6	1.376310e-02	9.373910e-04	6	false	GAMG	1.026120e-02	9.210790e-05	5	true
0.555         	smoothSolver	1.259050e-03	8.549160e-05	6	1.372940e-02	9.346740e-04	6	false	GAMG	1.023780e-02	9.026990e-05	5	true
0.56          	smoothSolver	1.245290e-03	8.456090e-05	6	1.369340e-02	9.326210e-04	6	false	GAMG	1.020060e-02	8.878600e-05	5	true
0.565         	smoothSolver	1.231870e-03	8.366590e-05	6	1.367210e-02	9.312080e-04	6	false	GAMG	1.015660e-02	8.762490e-05	5	true
0.57          	smoothSolver	1.218550e-03	8.277460e-05	6	1.365070e-02	9.300250e-04	6	false	GAMG	1.012510e-02	8.671350e-05	5	true
0.575         	smoothSolver	1.205070e-03	8.189380e-05	6	1.364150e-02	9.287460e-04	6	false	GAMG	1.010110e-02	8.606270e-05	5	true
0.58          	smoothSolver	1.191840e-03	8.102520e-05	6	1.363130e-02	9.277050e-04	6	false	GAMG	1.007890e-02	8.543410e-05	5	true
0.585         	smoothSolver	1.178860e-03	8.015590e-05	6	1.362370e-02	9.268280e-04	6	false	GAMG	1.005350e-02	8.501770e-05	5	true
0.59          	smoothSolver	1.165970e-03	7.928550e-05	6	1.361780e-02	9.261140e-04	6	false	GAMG	1.002300e-02	8.488950e-05	5	true
0.595         	smoothSolver	1.153200e-03	7.841560e-05	6	1.361720e-02	9.252080e-04	6	false	GAMG	1.000060e-02	8.469430e-05	5	true
0.6           	smoothSolver	1.140470e-03	7.755530e-05	6	1.361870e-02	9.248360e-04	6	false	GAMG	9.980620e-03	8.440690e-05	5	true
0.605         	smoothSolver	1.128040e-03	7.670030e-05	6	1.362620e-02	9.243080e-04	6	false	GAMG	9.965770e-03	8.405450e-05	5	true
0.61          	smoothSolver	1.115360e-03	7.585870e-05	6	1.363850e-02	9.235790e-04	6	false	GAMG	9.958290e-03	8.367450e-05	5	true
0.615         	smoothSolver	1.102860e-03	7.503770e-05	6	1.364330e-02	9.221540e-04	6	false	GAMG	9.961910e-03	8.318880e-05	5	true
0.62          	smoothSolver	1.090830e-03	7.424390e-05	6	1.364860e-02	9.206700e-04	6	false	GAMG	9.954210e-03	8.264870e-05	5	true
0.625         	smoothSolver	1.079010e-03	7.345800e-05	6	1.364770e-02	9.187000e-04	6	false	GAMG	9.925000e-03	8.176450e-05	5	true
0.63          	smoothSolver	1.067370e-03	7.271740e-05	6	1.364480e-02	9.164330e-04	6	false	GAMG	9.905240e-03	8.081310e-05	5	true
0.635         	smoothSolver	1.055630e-03	7.198530e-05	6	1.363700e-02	9.136490e-04	6	false	GAMG	9.890330e-03	7.956390e-05	5	true
0.64          	smoothSolver	1.044430e-03	7.127380e-05	6	1.362990e-02	9.109910e-04	6	false	GAMG	9.877690e-03	7.845190e-05	5	true
0.645         	smoothSolver	1.033500e-03	7.057930e-05	6	1.361090e-02	9.081160e-04	6	false	GAMG	9.866060e-03	7.749090e-05	5	true
0.65          	smoothSolver	1.022680e-03	6.990300e-05	6	1.359510e-02	9.049140e-04	6	false	GAMG	9.839250e-03	7.656340e-05	5	true
0.655         	smoothSolver	1.012180e-03	6.925500e-05	6	1.357040e-02	9.015730e-04	6	false	GAMG	9.818600e-03	7.577960e-05	5	true
0.66          	smoothSolver	1.001970e-03	6.861770e-05	6	1.354400e-02	8.980960e-04	6	false	GAMG	9.821310e-03	7.504110e-05	5	true
0.665         	smoothSolver	9.918390e-04	6.798300e-05	6	1.350770e-02	8.944400e-04	6	false	GAMG	9.799680e-03	7.419710e-05	5	true
0.67          	smoothSolver	9.820720e-04	6.738360e-05	6	1.346630e-02	8.906580e-04	6	false	GAMG	9.776400e-03	7.337550e-05	5	true
0.675         	smoothSolver	9.725740e-04	6.679680e-05	6	1.342250e-02	8.860950e-04	6	false	GAMG	9.758550e-03	7.284600e-05	5	true
0.68          	smoothSolver	9.632720e-04	6.620930e-05	6	1.336830e-02	8.810940e-04	6	false	GAMG	9.749410e-03	7.243150e-05	5	true
0.685         	smoothSolver	9.544530e-04	6.565000e-05	6	1.330770e-02	8.761460e-04	6	false	GAMG	9.735070e-03	7.237760e-05	5	true
0.69          	smoothSolver	9.458290e-04	6.509920e-05	6	1.323920e-02	8.705700e-04	6	false	GAMG	9.717160e-03	7.251160e-05	5	true
0.695         	smoothSolver	9.376740e-04	6.457000e-05	6	1.317220e-02	8.646850e-04	6	false	GAMG	9.708490e-03	7.266090e-05	5	true
0.7           	smoothSolver	9.297000e-04	6.405300e-05	6	1.309080e-02	8.580580e-04	6	false	GAMG	9.708910e-03	7.294070e-05	5	true
0.705         	smoothSolver	9.221370e-04	6.356590e-05	6	1.300480e-02	8.509070e-04	6	false	GAMG	9.700290e-03	7.333180e-05	5	true
0.71          	smoothSolver	9.150130e-04	6.311300e-05	6	1.290960e-02	8.433170e-04	6	false	GAMG	9.672080e-03	7.362830e-05	5	true
0.715         	smoothSolver	9.080130e-04	6.267550e-05	6	1.280710e-02	8.351820e-04	6	false	GAMG	9.670460e-03	7.415960e-05	5	true
0.72          	smoothSolver	9.017430e-04	6.225780e-05	6	1.269690e-02	8.260840e-04	6	false	GAMG	9.641620e-03	7.469900e-05	5	true
0.725         	smoothSolver	8.958310e-04	6.186730e-05	6	1.257810e-02	8.167100e-04	6	false	GAMG	9.608760e-03	7.510290e-05	5	true
0.73          	smoothSolver	8.904790e-04	6.150670e-05	6	1.245470e-02	8.067380e-04	6	false	GAMG	9.573010e-03	7.549530e-05	5	true
0.735         	smoothSolver	8.854830e-04	6.117800e-05	6	1.232220e-02	7.963310e-04	6	false	GAMG	9.510860e-03	7.578040e-05	5	true
0.74          	smoothSolver	8.811800e-04	6.088920e-05	6	1.218150e-02	7.851890e-04	6	false	GAMG	9.416850e-03	7.611750e-05	5	true
0.745         	smoothSolver	8.777410e-04	6.065050e-05	6	1.203260e-02	7.736880e-04	6	false	GAMG	9.329780e-03	7.650070e-05	5	true
0.75          	smoothSolver	8.747560e-04	6.048090e-05	6	1.187500e-02	7.620990e-04	6	false	GAMG	9.255090e-03	7.692890e-05	5	true
0.755         	smoothSolver	8.722980e-04	6.034490e-05	6	1.171470e-02	7.500740e-04	6	false	GAMG	9.175610e-03	7.734080e-05	5	true
0.76          	smoothSolver	8.701860e-04	6.020570e-05	6	1.154450e-02	7.374700e-04	6	false	GAMG	9.096260e-03	7.780210e-05	5	true
0.765         	smoothSolver	8.683830e-04	6.005950e-05	6	1.137260e-02	7.240800e-04	6	false	GAMG	9.031140e-03	7.845600e-05	5	true
0.77          	smoothSolver	8.661720e-04	5.989690e-05	6	1.118930e-02	7.103150e-04	6	false	GAMG	8.972250e-03	7.932840e-05	5	true
0.775         	smoothSolver	8.644580e-04	5.973210e-05	6	1.100370e-02	6.963950e-04	6	false	GAMG	8.923320e-03	8.018930e-05	5	true
0.78          	smoothSolver	8.624900e-04	5.955020e-05	6	1.081040e-02	6.821630e-04	6	false	GAMG	8.863550e-03	8.118540e-05	5	true
0.785         	smoothSolver	8.603710e-04	5.934290e-05	6	1.061850e-02	6.677060e-04	6	false	GAMG	8.813100e-03	8.204390e-05	5	true
0.79          	smoothSolver	8.581840e-04	5.910650e-05	6	1.041520e-02	6.528590e-04	6	false	GAMG	8.740980e-03	8.320540e-05	5	true
0.795         	smoothSolver	8.558830e-04	5.884750e-05	6	1.021050e-02	6.383510e-04	6	false	GAMG	8.690490e-03	8.447170e-05	5	true
0.8           	smoothSolver	8.533000e-04	5.855760e-05	6	1.000500e-02	6.238130e-04	6	false	GAMG	8.654540e-03	8.637560e-05	5	true
0.805         	smoothSolver	8.503300e-04	5.823380e-05	6	9.795960e-03	6.087860e-04	6	false	GAMG	8.626600e-03	6.594470e-05	6	true
0.81          	smoothSolver	8.472760e-04	5.789150e-05	6	9.585630e-03	5.945460e-04	6	false	GAMG	8.596530e-03	6.831940e-05	6	true
0.815         	smoothSolver	8.438050e-04	5.752040e-05	6	9.370760e-03	5.804830e-04	6	false	GAMG	8.556240e-03	6.942240e-05	6	true
0.82          	smoothSolver	8.400020e-04	5.713100e-05	6	9.165120e-03	9.155210e-04	5	false	GAMG	8.545500e-03	6.210240e-05	6	true
0.825         	smoothSolver	8.351270e-04	5.667110e-05	6	9.053000e-03	9.031830e-04	5	false	GAMG	8.530500e-03	6.499460e-05	6	true
0.83          	smoothSolver	8.303000e-04	5.621470e-05	6	8.866800e-03	8.824320e-04	5	false	GAMG	8.506190e-03	6.354090e-05	6	true
0.835         	smoothSolver	8.251960e-04	5.573540e-05	6	8.670930e-03	8.611370e-04	5	false	GAMG	8.484180e-03	6.171880e-05	6	true
0.84          	smoothSolver	8.196820e-04	5.522540e-05	6	8.476540e-03	8.407910e-04	5	false	GAMG	8.483950e-03	5.979610e-05	6	true
0.845         	smoothSolver	8.135610e-04	5.468440e-05	6	8.275750e-03	8.206630e-04	5	false	GAMG	8.464160e-03	5.804960e-05	6	true
0.85          	smoothSolver	8.071270e-04	5.411010e-05	6	8.085140e-03	8.010160e-04	5	false	GAMG	8.454620e-03	5.625190e-05	6	true
0.855         	smoothSolver	8.002310e-04	5.349420e-05	6	7.899750e-03	7.814550e-04	5	false	GAMG	8.442140e-03	5.490700e-05	6	true
0.86          	smoothSolver	7.927660e-04	5.285130e-05	6	7.710110e-03	7.617150e-04	5	false	GAMG	8.417250e-03	5.334690e-05	6	true
0.865         	smoothSolver	7.849480e-04	5.218560e-05	6	7.525890e-03	7.420010e-04	5	false	GAMG	8.356200e-03	5.197310e-05	6	true
0.87          	smoothSolver	7.769820e-04	5.151630e-05	6	7.340920e-03	7.230510e-04	5	false	GAMG	8.277460e-03	5.085080e-05	6	true
0.875         	smoothSolver	7.684200e-04	5.082130e-05	6	7.166170e-03	7.041480e-04	5	false	GAMG	8.196600e-03	5.013780e-05	6	true
0.88          	smoothSolver	7.593720e-04	5.008920e-05	6	6.994860e-03	6.870760e-04	5	false	GAMG	8.116270e-03	4.952640e-05	6	true
0.885         	smoothSolver	7.499250e-04	4.932660e-05	6	6.827240e-03	6.698130e-04	5	false	GAMG	8.021330e-03	4.880710e-05	6	true
0.89          	smoothSolver	7.401080e-04	4.854270e-05	6	6.671280e-03	6.537070e-04	5	false	GAMG	7.904440e-03	4.796860e-05	6	true
0.895         	smoothSolver	7.299560e-04	4.774620e-05	6	6.520110e-03	6.377420e-04	5	false	GAMG	7.804990e-03	4.704770e-05	6	true
0.9           	smoothSolver	7.193020e-04	4.694350e-05	6	6.380370e-03	6.227000e-04	5	false	GAMG	7.683960e-03	4.611610e-05	6	true
0.905         	smoothSolver	7.083650e-04	4.610820e-05	6	6.245030e-03	6.080380e-04	5	false	GAMG	7.559430e-03	4.514170e-05	6	true
0.91          	smoothSolver	6.970370e-04	4.524160e-05	6	6.130010e-03	5.941560e-04	5	false	GAMG	7.427690e-03	4.435110e-05	6	true
0.915         	smoothSolver	6.853170e-04	4.434550e-05	6	6.022920e-03	5.810280e-04	5	false	GAMG	7.319920e-03	4.361390e-05	6	true
0.92          	smoothSolver	6.728820e-04	4.341540e-05	6	5.916700e-03	5.695050e-04	5	false	GAMG	7.201030e-03	4.300990e-05	6	true
0.925         	smoothSolver	6.603390e-04	4.246170e-05	6	5.827390e-03	5.586990e-04	5	false	GAMG	7.076920e-03	4.235300e-05	6	true
